filename,min_dist,I_sc
TER_2664.pdb,14.6081,-16.6380
TER_2665.pdb,18.5280,-12.4860
TER_2666.pdb,18.7338,-10.6630
TER_2667.pdb,18.0157,-12.6600
TER_2668.pdb,14.4053,-10.7640
TER_2669.pdb,18.8320,-8.3500
TER_2670.pdb,33.7766,-0.0880
TER_2671.pdb,28.8883,-1.3000
TER_2672.pdb,20.7272,-4.0780
TER_2673.pdb,13.2192,-16.2730
TER_2674.pdb,16.7700,-5.7970
TER_2675.pdb,15.6036,-13.1980
TER_2676.pdb,15.0846,-18.7590
TER_2677.pdb,21.8833,-8.8720
TER_2678.pdb,18.0889,-11.3690
TER_2679.pdb,14.2381,-9.5070
TER_2680.pdb,15.3845,-12.9690
TER_2681.pdb,10.2786,-13.4190
TER_2682.pdb,13.6714,-13.0520
TER_2683.pdb,17.0766,-7.0620
TER_2684.pdb,17.5069,-14.7510
TER_2685.pdb,9.3992,-14.9310
TER_2686.pdb,24.7359,-21.1410
TER_2687.pdb,21.7080,-19.2240
TER_2688.pdb,19.7939,-10.1350
TER_2689.pdb,42.7076,-0.3890
TER_2690.pdb,16.8236,-12.1920
TER_2691.pdb,20.4267,-12.3620
TER_2692.pdb,13.7860,-11.7680
TER_2693.pdb,18.8644,-12.2760
TER_2694.pdb,11.5744,-5.6570
TER_2695.pdb,12.8345,-14.1610
TER_2696.pdb,22.9292,-7.5630
TER_2697.pdb,10.9950,-14.1150
TER_2698.pdb,13.8783,-16.2820
TER_2699.pdb,18.2232,-11.0380
TER_2700.pdb,17.0525,-14.7440
TER_2701.pdb,15.7190,-13.2750
TER_2702.pdb,16.2784,-14.1360
TER_2703.pdb,22.1049,-9.8180
TER_2704.pdb,20.8186,-8.9130
TER_2705.pdb,25.3569,-4.6090
TER_2706.pdb,16.9271,-22.0830
TER_2707.pdb,21.8997,-7.5110
TER_2708.pdb,17.8161,-11.0380
TER_2709.pdb,14.9399,-11.2810
TER_2710.pdb,21.2024,-12.5590
TER_2711.pdb,16.2328,-9.2490
TER_2712.pdb,48.0562,0.0000
TER_2713.pdb,12.4917,-14.9730
TER_2714.pdb,12.1576,-12.1680
TER_2715.pdb,15.0291,-13.2460
TER_2716.pdb,27.4066,-7.8700
TER_2717.pdb,24.8926,-6.8040
TER_2718.pdb,12.2905,-11.9400
TER_2719.pdb,20.1504,-17.6280
TER_2720.pdb,10.8850,-11.6170
TER_2721.pdb,13.2098,-11.6680
TER_2722.pdb,16.1246,-9.8290
TER_2723.pdb,11.1612,-11.0390
TER_2724.pdb,18.7137,-12.5300
TER_2725.pdb,25.7621,-0.1090
TER_2726.pdb,12.8249,-14.6030
TER_2727.pdb,15.0626,-11.1180
TER_2728.pdb,44.6686,0.0000
TER_2729.pdb,10.7518,-9.4150
TER_2730.pdb,28.6951,-6.2560
TER_2731.pdb,15.1318,-4.9300
TER_2732.pdb,17.3437,-12.4700
TER_2733.pdb,17.7145,-7.5680
TER_2734.pdb,20.3277,-4.0760
TER_2735.pdb,14.3919,-21.8180
TER_2736.pdb,13.7353,-12.4060
TER_2737.pdb,16.5253,-12.0610
TER_2738.pdb,15.5427,-8.7970
TER_2739.pdb,11.4268,-18.9650
TER_2740.pdb,15.3093,-12.3670
TER_2741.pdb,23.4717,-2.7990
TER_2742.pdb,15.1798,-6.5920
TER_2743.pdb,15.8094,-9.7360
TER_2744.pdb,19.7239,-9.4350
TER_2745.pdb,12.7583,-10.1660
TER_2746.pdb,18.3460,-11.4800
TER_2747.pdb,20.8377,-9.7400
TER_2748.pdb,14.7024,-9.3230
TER_2749.pdb,34.1450,-11.2430
TER_2750.pdb,31.0404,-0.8220
TER_2751.pdb,22.5717,-17.3320
TER_2752.pdb,12.7752,-6.6460
TER_2753.pdb,15.9337,-11.7100
TER_2754.pdb,28.5873,-14.4020
TER_2755.pdb,20.4929,-19.5600
TER_2756.pdb,14.0337,-9.7750
TER_2757.pdb,18.4347,-7.0560
TER_2758.pdb,13.9905,-8.4330
TER_2759.pdb,21.2864,-15.7780
TER_2760.pdb,29.0322,-8.5660
TER_2761.pdb,23.5384,-6.7750
TER_2762.pdb,21.5234,-22.4540
TER_2763.pdb,12.0669,-7.1390
TER_2764.pdb,14.8253,-9.1940
TER_2765.pdb,12.7450,-5.9620
TER_2766.pdb,14.0057,-15.3900
TER_2767.pdb,25.4622,-13.2500
TER_2768.pdb,25.5807,-3.8170
TER_2769.pdb,20.9190,-11.8430
TER_2770.pdb,21.2070,-8.9040
TER_2771.pdb,17.8309,-9.4740
TER_2772.pdb,16.5692,-18.8480
TER_2773.pdb,21.2374,-10.3700
TER_2774.pdb,24.4156,-9.5740
TER_2775.pdb,11.3355,-15.3460
TER_2776.pdb,18.7844,-11.8100
TER_2777.pdb,21.9708,-18.0570
TER_2778.pdb,39.6546,-4.5370
TER_2779.pdb,21.7848,-8.2620
TER_2780.pdb,10.7936,-12.7520
TER_2781.pdb,17.5561,-9.3970
TER_2782.pdb,16.9802,-12.4970
TER_2783.pdb,22.9781,-5.4590
TER_2784.pdb,15.4274,-4.9650
TER_2785.pdb,14.1486,-11.4980
TER_2786.pdb,19.8331,-14.1890
TER_2787.pdb,26.4160,-5.5060
TER_2788.pdb,15.4401,-10.5780
TER_2789.pdb,22.9440,-15.5100
TER_2790.pdb,24.1718,-5.7160
TER_2791.pdb,16.3746,-11.6360
TER_2792.pdb,17.7383,-12.1080
TER_2793.pdb,14.7975,-8.1960
TER_2794.pdb,23.0520,-9.4160
TER_2795.pdb,20.1343,-8.8310
TER_2796.pdb,17.2026,-12.8260
TER_2797.pdb,30.3333,-7.4610
TER_2798.pdb,13.7126,-15.8040
TER_2799.pdb,23.2884,-10.1040
TER_2800.pdb,14.0550,-17.7250
TER_2801.pdb,21.3118,-17.1850
TER_2802.pdb,15.3450,-11.8880
TER_2803.pdb,14.5307,-18.5470
TER_2804.pdb,55.3730,0.0000
TER_2805.pdb,14.7916,-16.0070
TER_2806.pdb,16.3043,-20.3820
TER_2807.pdb,14.4816,-9.4180
TER_2808.pdb,22.2712,-11.7460
TER_2809.pdb,17.7343,-10.4860
TER_2810.pdb,12.2740,-11.7510
TER_2811.pdb,13.1997,-11.3540
TER_2812.pdb,12.5041,-12.8430
TER_2813.pdb,13.3089,-12.4060
TER_2814.pdb,18.5436,-8.4980
TER_2815.pdb,24.3046,-7.2690
TER_2816.pdb,11.8992,-13.4620
TER_2817.pdb,14.6441,-9.4670
TER_2818.pdb,22.3602,-5.5100
TER_2819.pdb,14.7520,-14.0260
TER_2820.pdb,23.3140,-0.0290
TER_2821.pdb,13.0479,-11.9960
TER_2822.pdb,16.2492,-15.3070
TER_2823.pdb,15.2441,-14.0410
TER_2824.pdb,16.0568,-14.7590
TER_2825.pdb,15.6396,-12.9030
TER_2826.pdb,13.3140,-12.1060
TER_2827.pdb,11.6395,-10.6340
TER_2828.pdb,16.1756,-15.7040
TER_2829.pdb,16.4156,-13.1920
TER_2830.pdb,12.4739,-10.2730
TER_2831.pdb,22.4298,-9.8700
TER_2832.pdb,15.0921,-15.3600
TER_2833.pdb,11.6586,-19.2380
TER_2834.pdb,22.2881,-11.3660
TER_2835.pdb,13.7372,-17.8370
TER_2836.pdb,17.2717,-10.9900
TER_2837.pdb,14.3353,-16.6940
TER_2838.pdb,16.6988,-13.1400
TER_2839.pdb,16.4283,-24.4990
TER_2840.pdb,20.7177,-15.9110
TER_2841.pdb,14.1494,-5.6930
TER_2842.pdb,14.5923,-5.6880
TER_2843.pdb,43.1753,0.0000
TER_2844.pdb,20.4209,-15.5450
TER_2845.pdb,13.7736,-12.6260
TER_2846.pdb,16.7514,-3.9370
TER_2847.pdb,14.9607,-12.2120
TER_2848.pdb,13.7016,-14.8970
TER_2849.pdb,18.6418,-8.2820
TER_2850.pdb,16.5564,-12.5880
TER_2851.pdb,11.8146,-11.0050
TER_2852.pdb,16.7193,-5.2200
TER_2853.pdb,15.3396,-14.8350
TER_2854.pdb,16.2324,-9.2300
TER_2855.pdb,13.7482,-15.2560
TER_2856.pdb,15.9582,-9.5750
TER_2857.pdb,19.5362,-12.2510
TER_2858.pdb,12.1591,-7.3900
TER_2859.pdb,23.7007,-15.4690
TER_2860.pdb,19.1454,-16.9980
TER_2861.pdb,14.6232,-4.1950
TER_2862.pdb,21.2161,-15.0360
TER_2863.pdb,17.6904,-13.5690
TER_2864.pdb,17.6276,-11.7470
TER_2865.pdb,45.2322,0.0000
TER_2866.pdb,23.3801,-7.4980
TER_2867.pdb,15.9400,-9.7590
TER_2868.pdb,17.4376,-13.0060
TER_2869.pdb,24.6084,-7.5260
TER_2870.pdb,22.0979,-6.9240
TER_2871.pdb,21.7223,-8.6490
TER_2872.pdb,16.0272,-11.3130
TER_2873.pdb,15.4231,-12.0340
TER_2874.pdb,18.3824,-19.5830
TER_2875.pdb,22.4048,-6.8740
TER_2876.pdb,15.0743,-8.7560
TER_2877.pdb,19.6929,-14.7500
TER_2878.pdb,10.9258,-13.2260
TER_2879.pdb,12.1162,-24.7150
TER_2880.pdb,14.6637,-14.5070
TER_2881.pdb,16.6651,-6.1530
TER_2882.pdb,27.0602,-9.8370
TER_2883.pdb,17.3794,-14.2040
TER_2884.pdb,19.0648,-11.5790
TER_2885.pdb,10.3242,-13.4630
TER_2886.pdb,14.8258,-11.8360
TER_2887.pdb,26.4829,-10.3040
TER_2888.pdb,29.4123,-8.8780
TER_2889.pdb,17.5066,-8.5020
TER_2890.pdb,24.4951,-9.2650
TER_2891.pdb,20.8459,-9.9650
TER_2892.pdb,22.3318,-10.7710
TER_2893.pdb,19.4157,-10.2180
TER_2894.pdb,15.5060,-15.7500
TER_2895.pdb,14.5556,-15.5900
TER_2896.pdb,48.7467,0.0000
TER_2897.pdb,16.5825,-14.5630
TER_2898.pdb,20.3904,-10.5360
TER_2899.pdb,18.2382,-8.0600
TER_2900.pdb,23.7872,-7.2380
TER_2901.pdb,20.0238,-2.7490
TER_2902.pdb,20.2913,-18.5130
TER_2903.pdb,16.8225,-12.5480
TER_2904.pdb,16.8270,-9.0450
TER_2905.pdb,20.7003,-18.0930
TER_2906.pdb,18.5657,-2.8080
TER_2907.pdb,14.4514,-20.6690
TER_2908.pdb,16.7131,-13.0460
TER_2909.pdb,17.8492,-8.5720
TER_2910.pdb,21.1870,-8.4160
TER_2911.pdb,21.2292,-7.6670
TER_2912.pdb,11.9014,-12.1090
TER_2913.pdb,44.4344,0.0000
TER_2914.pdb,20.0981,-14.9560
TER_2915.pdb,11.6811,-9.6980
TER_2916.pdb,11.8568,-14.1940
TER_2917.pdb,15.5604,-14.5270
TER_2918.pdb,19.2724,-17.8990
TER_2919.pdb,20.4014,-8.4500
TER_2920.pdb,27.7122,-15.6940
TER_2921.pdb,12.3148,-9.4470
TER_2922.pdb,20.9011,-9.0730
TER_2923.pdb,15.3347,-11.4290
TER_2924.pdb,25.4339,-15.3340
TER_2925.pdb,10.7201,-17.8840
TER_2926.pdb,18.4078,-9.6670
TER_2927.pdb,19.2217,-11.5350
TER_2928.pdb,16.2798,-10.0020
TER_2929.pdb,20.5034,-15.5980
TER_2930.pdb,26.4368,-4.2580
TER_2931.pdb,21.0184,-18.6420
TER_2932.pdb,38.9535,0.0000
TER_2933.pdb,24.1843,-8.0170
TER_2934.pdb,18.6480,-6.1930
TER_2935.pdb,19.6212,-10.9120
TER_2936.pdb,13.1105,-6.3390
TER_2937.pdb,12.2894,-11.9420
TER_2938.pdb,10.8082,-17.4650
TER_2939.pdb,12.1276,-15.8090
TER_2940.pdb,25.9942,-22.7530
TER_2941.pdb,23.8246,-6.9500
TER_2942.pdb,12.4733,-13.2280
TER_2943.pdb,17.0646,-13.0920
TER_2944.pdb,14.0730,-18.3700
TER_2945.pdb,18.3267,-12.0420
TER_2946.pdb,20.1674,-14.7720
TER_2947.pdb,12.9913,-10.9880
TER_2948.pdb,18.5408,-13.3390
TER_2949.pdb,13.8768,-14.6330
TER_2950.pdb,12.0836,-13.2210
TER_2951.pdb,16.4078,-7.1460
TER_2952.pdb,17.0810,-14.1970
TER_2953.pdb,26.8980,-0.5760
TER_2954.pdb,12.9843,-11.5660
TER_2955.pdb,18.7706,-5.0870
TER_2956.pdb,22.7737,-7.7610
TER_2957.pdb,13.6150,-12.4350
TER_2958.pdb,14.3375,-11.1790
TER_2959.pdb,12.4256,-5.6730
TER_2960.pdb,12.6927,-23.5380
TER_2961.pdb,31.3614,-11.2350
TER_2962.pdb,11.7323,-12.5690
TER_2963.pdb,25.3279,-3.2690
TER_2964.pdb,19.3769,-13.2580
TER_2965.pdb,10.6113,-8.7030
TER_2966.pdb,23.2103,-12.8440
TER_2967.pdb,11.3165,-11.9130
TER_2968.pdb,20.8425,-12.5670
TER_2969.pdb,12.4755,-11.2160
TER_2970.pdb,18.5010,-12.8450
TER_2971.pdb,15.4024,-5.4780
TER_2972.pdb,16.0075,-7.5310
TER_2973.pdb,17.4369,-7.7620
TER_2974.pdb,12.0302,-16.3000
TER_2975.pdb,12.6313,-12.2890
TER_2976.pdb,14.5820,-13.1030
TER_2977.pdb,15.6300,-13.3990
TER_2978.pdb,19.1261,-14.2840
TER_2979.pdb,11.2524,-12.6610
TER_2980.pdb,21.3481,-8.8940
TER_2981.pdb,12.1404,-15.1400
TER_2982.pdb,23.4410,-10.3090
TER_2983.pdb,15.8806,-11.8760
TER_2984.pdb,16.8941,-13.4770
TER_2985.pdb,15.1423,-12.7410
TER_2986.pdb,17.7401,-14.3060
TER_2987.pdb,14.1398,-22.5790
TER_2988.pdb,12.5139,-13.6070
TER_2989.pdb,25.3182,-11.4690
TER_2990.pdb,11.7203,-15.8960
TER_2991.pdb,22.7854,-12.8140
TER_2992.pdb,13.5707,-8.1550
TER_2993.pdb,20.0403,-14.7500
TER_2994.pdb,10.4683,-11.8220
TER_2995.pdb,26.9486,-9.1530
TER_2996.pdb,14.5083,-19.3690
TER_2997.pdb,17.8581,-8.4870
TER_2998.pdb,13.6431,-12.2580
TER_2999.pdb,11.6307,-18.8970
TER_3000.pdb,20.9732,-13.3260
TER_3001.pdb,11.4776,-17.2290
TER_3002.pdb,38.0339,0.0000
TER_3003.pdb,19.6981,-12.8980
TER_3004.pdb,22.1720,-9.0290
TER_3005.pdb,33.0461,0.0000
TER_3006.pdb,17.6521,-12.8400
TER_3007.pdb,21.2098,-20.7510
TER_3008.pdb,17.6310,-9.5700
TER_3009.pdb,23.3349,-2.9370
TER_3010.pdb,18.1333,-6.2940
TER_3011.pdb,22.8801,-11.8460
TER_3012.pdb,12.4469,-9.1340
TER_3013.pdb,11.7488,-16.8230
TER_3014.pdb,19.2645,-10.7700
TER_3015.pdb,15.0171,-11.7970
TER_3016.pdb,13.2558,-12.7750
TER_3017.pdb,15.3178,-11.9120
TER_3018.pdb,15.9391,-12.5430
TER_3019.pdb,12.8149,-13.6820
TER_3020.pdb,26.5633,-3.7120
TER_3021.pdb,24.5863,-16.3640
TER_3022.pdb,19.8487,-9.3980
TER_3023.pdb,12.9919,-8.0370
TER_3024.pdb,19.1087,-8.3630
TER_3025.pdb,19.5371,-13.7660
TER_3026.pdb,26.0017,-6.3600
TER_3027.pdb,14.6564,-11.2530
TER_3028.pdb,15.0882,-11.6910
TER_3029.pdb,22.8251,-12.3920
TER_3030.pdb,58.2518,0.0000
TER_3031.pdb,15.6168,-7.2430
TER_3032.pdb,15.4206,-14.8430
TER_3033.pdb,10.2816,-7.9310
TER_3034.pdb,14.9312,-13.2440
TER_3035.pdb,11.4886,-13.5130
TER_3036.pdb,20.8997,-11.7230
TER_3037.pdb,18.6597,-11.3140
TER_3038.pdb,24.3230,-5.7750
TER_3039.pdb,13.8435,-12.1200
TER_3040.pdb,18.2755,-15.6640
TER_3041.pdb,15.0100,-7.1770
TER_3042.pdb,15.3546,-12.9390
TER_3043.pdb,31.2714,-15.9610
TER_3044.pdb,11.2052,-11.6690
TER_3045.pdb,27.1148,-13.7070
TER_3046.pdb,13.4402,-8.4810
TER_3047.pdb,27.2756,0.0000
TER_3048.pdb,15.2028,-11.3300
TER_3049.pdb,18.1623,-12.2780
TER_3050.pdb,13.5255,-14.3590
TER_3051.pdb,25.3619,-4.9970
TER_3052.pdb,24.0619,-1.1560
TER_3053.pdb,14.9630,-11.1290
TER_3054.pdb,15.6682,-10.6790
TER_3055.pdb,20.5530,-7.0970
TER_3056.pdb,10.2360,-14.1020
TER_3057.pdb,11.7620,-17.4040
TER_3058.pdb,12.1953,-7.3600
TER_3059.pdb,13.8571,-12.1480
TER_3060.pdb,17.7141,-20.8860
TER_3061.pdb,14.9776,-20.6430
TER_3062.pdb,12.7999,-14.4550
TER_3063.pdb,50.1514,-4.5260
TER_3064.pdb,26.0671,-16.8330
TER_3065.pdb,29.1100,-13.4290
TER_3066.pdb,12.8675,-12.1250
TER_3067.pdb,13.0961,-17.7380
TER_3068.pdb,20.0129,-10.4270
TER_3069.pdb,11.4672,-11.6580
TER_3070.pdb,18.3985,-6.1350
TER_3071.pdb,23.0371,-11.6780
TER_3072.pdb,15.7606,-19.7750
TER_3073.pdb,21.7057,-6.2430
TER_3074.pdb,17.9154,-13.6020
TER_3075.pdb,17.8766,-16.3740
TER_3076.pdb,15.1561,-13.3230
TER_3077.pdb,12.9816,-13.0540
TER_3078.pdb,13.5185,-9.0350
TER_3079.pdb,16.2461,-10.2130
TER_3080.pdb,25.6643,-15.9530
TER_3081.pdb,10.1769,-15.4200
TER_3082.pdb,18.9313,-1.2360
TER_3083.pdb,18.5011,-13.7760
TER_3084.pdb,14.0820,-15.0220
TER_3085.pdb,18.1254,-13.9070
TER_3086.pdb,15.7972,-15.5810
TER_3087.pdb,14.6892,-13.2550
TER_3088.pdb,13.4609,-16.3650
TER_3089.pdb,14.0625,-3.2020
TER_3090.pdb,14.2526,-6.3090
TER_3091.pdb,17.3313,-14.8540
TER_3092.pdb,14.8434,-3.5260
TER_3093.pdb,14.4924,-16.3800
TER_3094.pdb,19.0286,-13.2730
TER_3095.pdb,12.9701,-8.2350
TER_3096.pdb,17.5990,-12.1790
TER_3097.pdb,26.1830,-4.5450
TER_3098.pdb,22.1492,-15.8250
TER_3099.pdb,19.0544,0.0000
TER_3100.pdb,17.1348,-5.9240
TER_3101.pdb,13.4013,-16.9700
TER_3102.pdb,13.3594,-11.3680
TER_3103.pdb,14.4045,-15.7650
TER_3104.pdb,11.1653,-9.9420
TER_3105.pdb,16.5529,-9.5900
TER_3106.pdb,21.9688,-10.2760
TER_3107.pdb,12.6479,-9.8940
TER_3108.pdb,20.5186,-8.4790
TER_3109.pdb,13.8136,-8.9610
TER_3110.pdb,23.8404,-7.4580
TER_3111.pdb,23.1752,-2.9250
TER_3112.pdb,14.8308,-7.3250
TER_3113.pdb,19.5637,-21.0320
TER_3114.pdb,14.0548,-14.2690
TER_3115.pdb,18.9478,-9.0360
TER_3116.pdb,21.8123,-17.6380
TER_3117.pdb,13.2806,-17.8260
TER_3118.pdb,11.6414,-10.7270
TER_3119.pdb,20.7156,-12.0270
TER_3120.pdb,20.3926,-5.4000
TER_3121.pdb,26.1972,-7.8840
TER_3122.pdb,28.6970,-6.9590
TER_3123.pdb,16.0442,-10.3110
TER_3124.pdb,21.4291,-11.5320
TER_3125.pdb,16.8208,-9.6190
TER_3126.pdb,13.3339,-14.1190
TER_3127.pdb,16.6592,-16.0280
TER_3128.pdb,31.7177,0.0000
TER_3129.pdb,18.3878,-11.4950
TER_3130.pdb,10.9956,-10.6210
TER_3131.pdb,26.7421,-10.2270
TER_3132.pdb,19.6464,-6.6070
TER_3133.pdb,10.9802,-19.2600
TER_3134.pdb,15.5797,-11.3340
TER_3135.pdb,22.3542,-9.7470
TER_3136.pdb,17.0936,-6.0240
TER_3137.pdb,16.8937,-11.1170
TER_3138.pdb,19.3462,-10.9780
TER_3139.pdb,18.3934,-10.6040
TER_3140.pdb,11.0637,-11.9150
TER_3141.pdb,16.0359,-13.2850
TER_3142.pdb,14.0426,-12.6450
TER_3143.pdb,12.2001,-9.4500
TER_3144.pdb,14.7528,-16.8880
TER_3145.pdb,17.7732,-12.8190
TER_3146.pdb,16.4695,-10.9010
TER_3147.pdb,12.7961,-15.9000
TER_3148.pdb,35.6263,-2.4680
TER_3149.pdb,23.4539,-6.8690
TER_3150.pdb,14.3121,-17.8420
TER_3151.pdb,16.2529,-4.5520
TER_3152.pdb,23.1075,-5.6810
TER_3153.pdb,14.4865,-5.1970
TER_3154.pdb,23.3142,-11.2530
TER_3155.pdb,11.9503,-15.7480
TER_3156.pdb,24.1266,-7.8610
TER_3157.pdb,16.2761,-15.9160
TER_3158.pdb,22.1165,-10.0360
TER_3159.pdb,16.4188,-12.5210
TER_3160.pdb,12.7025,-14.3380
TER_3161.pdb,21.3174,-13.3580
TER_3162.pdb,15.7962,-2.2140
TER_3163.pdb,26.4328,-7.0290
TER_3164.pdb,12.5052,-14.6690
TER_3165.pdb,17.2521,-5.8010
TER_3166.pdb,19.8399,-15.1530
TER_3167.pdb,27.4833,-10.7760
TER_3168.pdb,20.2264,-6.1020
TER_3169.pdb,21.2197,-13.1630
TER_3170.pdb,25.9440,-15.0620
TER_3171.pdb,16.1318,-11.9050
TER_3172.pdb,17.2230,-11.9510
TER_3173.pdb,26.6628,-9.2160
TER_3174.pdb,25.0146,-21.5800
TER_3175.pdb,17.6511,-10.3460
TER_3176.pdb,28.0545,-2.3400
TER_3177.pdb,59.9235,0.0000
TER_3178.pdb,16.5960,-12.2650
TER_3179.pdb,15.2692,-13.1740
TER_3180.pdb,16.5244,-8.6290
TER_3181.pdb,12.5178,-16.4610
TER_3182.pdb,23.7983,-14.6220
TER_3183.pdb,25.8280,-7.9140
TER_3184.pdb,16.0707,-10.6170
TER_3185.pdb,28.8226,-6.7390
TER_3186.pdb,14.6378,-19.5010
TER_3187.pdb,25.5919,-1.3510
TER_3188.pdb,22.7744,-6.6750
TER_3189.pdb,26.5702,-7.1440
TER_3190.pdb,18.9555,-9.3070
TER_3191.pdb,16.3003,-8.6280
TER_3192.pdb,20.3578,-10.5240
TER_3193.pdb,20.4108,-11.4350
TER_3194.pdb,16.4073,-22.9210
TER_3195.pdb,17.3499,-9.5040
TER_3196.pdb,14.1834,-10.9390
TER_3197.pdb,24.5061,-15.2600
TER_3198.pdb,14.5340,-12.1640
TER_3199.pdb,23.0157,-10.0610
TER_3200.pdb,11.5146,-9.0640
TER_3201.pdb,18.0055,-19.2400
TER_3202.pdb,18.9343,-8.5900
TER_3203.pdb,15.6132,-13.0420
TER_3204.pdb,48.8853,0.0000
TER_3205.pdb,23.5877,-7.9680
TER_3206.pdb,15.9865,-6.6860
TER_3207.pdb,28.2737,-15.4520
TER_3208.pdb,13.9415,-12.3150
TER_3209.pdb,10.9251,-10.0060
TER_3210.pdb,54.8006,0.0000
TER_3211.pdb,22.5087,-14.2900
TER_3212.pdb,43.6860,0.0000
TER_3213.pdb,11.3268,-11.4790
TER_3214.pdb,25.7630,-4.5350
TER_3215.pdb,14.9281,-13.2620
TER_3216.pdb,11.3592,-11.2640
TER_3217.pdb,10.9305,-17.6140
TER_3218.pdb,17.0195,-14.0700
TER_3219.pdb,12.7663,-12.2910
TER_3220.pdb,11.9552,-17.8820
TER_3221.pdb,19.5634,-11.1450
TER_3222.pdb,16.1224,-11.7100
TER_3223.pdb,15.2282,-12.7350
TER_3224.pdb,14.7710,-15.6030
TER_3225.pdb,21.8405,-11.8810
TER_3226.pdb,157.5860,0.0000
TER_3227.pdb,14.8550,-16.5680
TER_3228.pdb,16.7776,-20.8160
TER_3229.pdb,12.1378,-16.5980
TER_3230.pdb,13.3336,-17.6670
TER_3231.pdb,16.9349,-13.9810
TER_3232.pdb,11.0681,-15.4030
TER_3233.pdb,14.4943,-6.8070
TER_3234.pdb,22.1594,-0.1480
TER_3235.pdb,12.1895,-8.8490
TER_3236.pdb,15.5653,-13.9780
TER_3237.pdb,15.6486,-10.0780
TER_3238.pdb,28.4307,-10.7110
TER_3239.pdb,11.9157,-16.2490
TER_3240.pdb,15.6637,-12.7940
TER_3241.pdb,21.3879,-12.1300
TER_3242.pdb,16.5503,-11.8060
TER_3243.pdb,20.2155,-9.0320
TER_3244.pdb,14.8431,-11.8300
TER_3245.pdb,21.7549,-12.1070
TER_3246.pdb,19.0098,-7.0680
TER_3247.pdb,13.8500,-17.3000
TER_3248.pdb,18.5455,-16.6030
TER_3249.pdb,16.0007,-13.7560
TER_3250.pdb,10.7973,-7.4440
TER_3251.pdb,12.6884,-6.7310
TER_3252.pdb,19.2718,-12.1460
TER_3253.pdb,15.0985,-17.9300
TER_3254.pdb,44.4346,-0.3840
TER_3255.pdb,32.0626,-5.2030
TER_3256.pdb,17.2435,-10.3820
TER_3257.pdb,24.6564,-7.0660
TER_3258.pdb,11.3488,-13.9400
TER_3259.pdb,19.1310,-0.8580
TER_3260.pdb,12.7169,-12.5140
TER_3261.pdb,12.5394,-6.8010
TER_3262.pdb,14.3744,-16.8550
TER_3263.pdb,16.6704,-10.5240
TER_3264.pdb,24.7139,-8.8430
TER_3265.pdb,28.2589,-4.8340
TER_3266.pdb,10.4518,-13.9020
TER_3267.pdb,16.9168,-5.2230
TER_3268.pdb,16.3567,-15.3460
TER_3269.pdb,21.5530,-13.2350
TER_3270.pdb,16.5317,-18.7320
TER_3271.pdb,11.8328,-17.3680
TER_3272.pdb,15.6156,-7.1510
TER_3273.pdb,17.9611,-10.7480
TER_3274.pdb,17.1751,-12.8520
TER_3275.pdb,22.9151,-2.8630
TER_3276.pdb,22.3401,-3.1070
TER_3277.pdb,22.4500,-8.4390
TER_3278.pdb,25.2399,-2.0620
TER_3279.pdb,18.3415,-11.9390
TER_3280.pdb,15.2182,-7.8260
TER_3281.pdb,13.3425,-14.4780
TER_3282.pdb,21.6375,-12.6700
TER_3283.pdb,12.9645,-10.8140
TER_3284.pdb,11.5491,-16.4300
TER_3285.pdb,24.1107,-12.3100
TER_3286.pdb,20.6997,-16.6030
TER_3287.pdb,15.3613,-11.2710
TER_3288.pdb,18.0036,-9.0810
TER_3289.pdb,24.5102,-9.9610
TER_3290.pdb,15.7901,-10.9430
TER_3291.pdb,20.6752,-2.7230
TER_3292.pdb,11.1204,-10.6200
TER_3293.pdb,26.3988,-15.0490
TER_3294.pdb,22.6059,-7.0720
TER_3295.pdb,15.3194,-11.3140
TER_3296.pdb,21.6589,-15.6440
TER_3297.pdb,16.0086,-8.6810
TER_3298.pdb,18.2140,-7.8650
TER_3299.pdb,34.0512,0.0000
TER_3300.pdb,22.0405,-4.1450
TER_3301.pdb,21.7842,-11.2330
TER_3302.pdb,14.8225,-14.4920
TER_3303.pdb,21.8904,-4.7230
TER_3304.pdb,11.2982,-15.5610
TER_3305.pdb,21.7297,-7.6780
TER_3306.pdb,12.6786,-16.0140
TER_3307.pdb,25.0084,-12.4870
TER_3308.pdb,12.1540,-14.7610
TER_3309.pdb,22.7394,-11.8170
TER_3310.pdb,16.6511,-11.8810
TER_3311.pdb,14.1481,-5.9330
TER_3312.pdb,11.2436,-11.2840
TER_3313.pdb,14.1302,-16.7640
TER_3314.pdb,15.5022,-16.5190
TER_3315.pdb,12.0400,-11.4440
TER_3316.pdb,25.1535,-3.9490
TER_3317.pdb,14.6462,-13.6850
TER_3318.pdb,12.4385,-14.4180
TER_3319.pdb,24.8774,-13.1670
TER_3320.pdb,11.9411,-8.0730
TER_3321.pdb,14.3744,-17.0000
TER_3322.pdb,15.0495,-16.2630
TER_3323.pdb,29.5177,-3.5260
TER_3324.pdb,17.8096,-10.8990
TER_3325.pdb,17.2240,-12.2430
TER_3326.pdb,13.1283,-8.6340
TER_3327.pdb,15.5596,-13.0780
TER_3328.pdb,22.0405,-0.1480
TER_3329.pdb,13.6291,-12.1590
TER_3330.pdb,11.8935,-11.8080
